newgeorgia	malaita	makira	bukida	newgeorgia	malaita	makira	bukida
0.00161501	0.000700071	0.00108494	0.00187903	129	74	57	70
0.00116041	0.000942256	0.000752279	0.00121732	162	111	12	132
0.0016072	0.00128152	0.000563423	0.00166017	173	96	150	162
0.00135114	0.00147534	0.00137714	0.00170552	131	156	127	118
0.00143403	0.000644223	0.000318327	0.00127242	167	68	117	271
0.000835441	0.000935528	0.000596942	0.000950485	171	87	87	112
0.00150191	0.000657299	0.000331457	0.00162444	229	80	50	335
0.00182827	0.00138057	0.00132925	0.0019146	93	72	83	143
0.00162838	0.00142979	0.000965478	0.00184833	84	157	72	180
0.00184817	0.00113315	0.00103644	0.00150517	301	17	101	143
0.0013716	0.00125022	0.00049873	0.00180493	95	29	139	234
0.00163105	0.00136032	0.00109014	0.00153285	298	25	29	101
0.00142011	0.00124914	0.000118185	0.00147493	67	106	84	166
0.00170637	0.00139203	0.00104736	0.00195148	73	79	167	237
0.00141883	0.00126055	0.00116227	0.00160615	218	51	46	174
0.00159021	0.00105122	0.00159272	0.00183278	89	94	189	192
0.00168329	0.00104621	0.000967401	0.00173584	133	52	66	207
0.00171483	0.00158319	0.00153821	0.00184511	406	149	108	147
0.00090513	0.000514532	0.000110471	0.000765836	31	20	22	54
0.00123507	0.000835709	0.000870178	0.00121109	205	148	112	62
0.00108189	0.000897278	0.000297219	0.00105054	147	44	31	66
0.00159596	0.00155886	0.00109767	0.00182244	227	195	122	261
0.001163	0.00134474	0.000923332	0.00142048	192	186	69	151
0.00129609	0.00119053	0.000975334	0.00160733	83	51	37	212
0.000415325	0.000311484	0.000371687	0.000451587	96	55	87	48
0.000778832	0.000782562	0.000697005	0.000862059	190	109	73	109
0.00173895	0.00176805	0.000872502	0.00188679	90	195	56	134
0.00133827	0.000602977	6.93291e-05	0.00105735	103	63	51	186
0.00134239	0.00132739	0.0008185	0.00146703	62	176	76	136
0.00152896	0.00159572	0.00126453	0.0014629	151	149	178	53
0.000747685	0.00115027	0.000374641	0.00103398	42	90	81	91
0.000835837	0.000534859	0.000539212	0.000784856	292	37	88	210
0.00118909	0.00107449	0.000621713	0.00134259	242	108	73	228
0.00171073	0.00137879	0.00137419	0.00185797	150	77	117	263
0.00163428	0.00126618	0.000629466	0.00163388	209	123	55	183
0.00145496	0.000494153	0.00053751	0.00114635	96	85	111	257
0.0013971	0.000698873	0.000715751	0.00178962	84	70	132	165
0.00150215	0.0014737	0.000526827	0.00165376	92	83	91	139
0.000989287	0.000759752	0.000833124	0.000990076	186	134	54	296
0.000997336	0.00112931	0.000961567	0.00132712	152	131	144	143
0.000824121	0.00105184	0.00079984	0.00134168	241	204	43	188
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.00165241	0.000475728	0.000789796	0.00161782	229	25	105	251
0.00161083	0.0016426	0.000805438	0.00170871	125	45	77	175
0.0017067	0.000487564	0.000800203	0.0017553	260	64	87	256
0.00155499	0.00141067	0.00122338	0.00187953	194	85	56	238
0.00144937	0.000945149	0.00063756	0.00151691	89	100	81	204
0.00135644	0.00107103	0.000996147	0.00128864	107	151	32	144
0.00153897	0.00112478	0.000969318	0.00158073	172	86	59	228
0.00182841	0.00166861	0.000803405	0.00175963	272	162	57	119
0.00158376	0.00153899	0.000715482	0.00163423	189	43	79	142
0.00136821	0.000884221	0.000453698	0.00142058	243	68	48	295
0.00173571	0.00118098	0.000414107	0.00151925	267	31	117	70
0.00160979	0.00132884	0.00114837	0.00156525	150	57	168	152
0.00125732	0.000219905	0.00076097	0.00137241	251	25	144	231
0.000983673	0.000998952	0.000484109	0.00121404	94	119	63	127
0.00149062	0.00132606	0.00158461	0.00159805	81	85	171	185
0.00152121	0.00150222	0.000789239	0.00146082	163	43	46	152
0.00161375	0.000999523	0.000157317	0.00182413	123	208	80	313
0.00152639	0.00150478	0.000149585	0.00180555	152	200	105	168
0.000989834	0.00133871	0.00134334	0.00118765	201	62	123	98
0.00174879	0.00108028	0.000720082	0.00176136	308	133	58	118
0.00192953	0.00100021	0.001715	0.00185009	177	41	265	108
0.00139552	0.000834959	0.00107145	0.00187158	253	52	150	333
0.00155696	0.00130031	0.00149611	0.00178983	264	80	79	152
