newgeorgia	malaita	makira	bukida	newgeorgia	malaita	makira	bukida
0.00146235	0.00140917	0.00127979	0.00163134	211	70	141	142
0.00118305	0.00132885	0.00126571	0.00182351	71	47	37	310
0.00182719	0.00126959	0.000798002	0.00187579	121	60	37	151
0.00181202	0.00134743	0.00142848	0.00182952	185	94	53	93
0.00171241	0.00148152	0.00119622	0.00188981	63	124	109	200
0.00155863	0.00166735	0.00151708	0.00201856	157	84	37	305
0.00172183	0.00125126	0.00124222	0.00180122	172	142	60	259
0.00187929	0.00092025	0.00112887	0.0017974	131	69	107	175
0.00169275	0.00152037	0.000989716	0.00190683	236	224	61	253
0.0014675	0.00140747	0.000750672	0.00163945	198	79	123	159
0.00170235	0.00140759	0.00138989	0.00185459	178	84	35	295
0.00153594	0.000770153	0.00101521	0.00159995	209	70	39	139
0.00183696	0.0015153	0.000370597	0.00187303	119	194	29	240
0.00165844	0.0015548	0.0010611	0.00175317	90	125	31	376
0.00150271	0.0015406	0.00126904	0.00176474	87	111	48	448
0.00165752	0.001325	0.00114907	0.0016167	219	108	126	196
0.00187813	0.00136654	0.00149377	0.00182904	194	112	49	174
0.00164919	0.00169368	0.0015528	0.00164815	58	72	64	191
0.00144332	0.000887623	0.000487022	0.00154009	228	69	20	81
0.00164592	0.00153007	0.00132176	0.00167119	205	155	111	176
0.00149694	0.00148091	0.00122379	0.00174841	165	242	154	244
0.00193237	0.00128636	0.00148003	0.00195487	144	46	51	262
0.00170254	0.00131215	0.00121424	0.00180883	204	120	139	86
0.00153853	0.00163908	0.00164296	0.0018381	127	75	56	195
0.00135241	0.00146497	0.000608	0.00164354	107	123	106	189
0.00118604	0.000887839	0.00109977	0.00166148	61	87	145	347
0.00136952	0.00105823	0.00117794	0.00135448	195	96	64	107
0.00149661	0.00190866	0.00143948	0.00182404	177	106	42	82
0.00167332	0.000907324	0.000611645	0.00172727	214	52	104	311
0.0016982	0.00172423	0.00186043	0.00169448	177	145	250	207
0.00148852	0.00145169	0.000292816	0.00180183	94	47	69	101
0.00153715	0.00180882	0.00184487	0.00186823	185	55	48	153
0.00165581	0.00131178	0.00101511	0.00181803	160	32	99	247
0.00100792	0.000944903	0.000733274	0.00125673	126	78	205	158
0.00161162	0.000933056	0.000413453	0.00180536	163	68	48	147
0.00171746	0.000868918	0.00116878	0.00186928	290	57	35	176
0.00147993	0.00135723	0.00154	0.00175578	145	23	186	123
0.0016559	0.00106683	0.00144847	0.00165031	62	35	64	102
0.00132434	0.00129086	0.000606734	0.00155817	101	86	28	262
0.00173676	0.00169269	0.00142891	0.00194109	128	145	99	181
0.00113815	0.00107228	0.000989978	0.00150128	245	57	125	218
0.00156304	0.00143531	0.000821931	0.00161698	156	173	19	198
0.00158304	0.00166042	0.00139275	0.00171226	177	67	66	234
0.00173776	0.000986437	0.00141942	0.00189441	136	37	41	216
0.00129916	0.00163219	0.00111561	0.0017816	163	103	29	105
0.00159391	0.00156898	0.00122424	0.00168015	160	33	81	94
0.00167384	0.00116107	0.00088886	0.0015916	263	153	58	162
0.0018772	0.00178827	0.000163682	0.00189706	165	69	25	253
0.00167689	0.00129535	8.92291e-05	0.00185401	142	96	19	274
0.00151884	0.00155211	0.000452809	0.00185717	197	99	37	356
0.0017189	0.00116734	0.00107666	0.00187604	275	91	39	366
0.00147639	0.00155062	0.000999054	0.00196687	132	125	67	173
0.00176952	0.00142468	0.00122176	0.00163054	140	57	74	274
0.00167734	0.00108461	0.00111591	0.00171726	98	47	131	229
0.00179251	0.00120654	0.00103507	0.00183917	159	90	134	392
0.00145949	0.00166705	0.00154915	0.00175497	129	176	100	197
0.00169934	0.00140886	0.00127811	0.00176461	274	71	123	264
0.00178113	0.00146127	0.00160118	0.00173907	198	99	215	212
0.00193573	0.0019089	0.00145483	0.00192593	151	98	94	206
0.00121797	0.0011725	0.000736064	0.00175067	132	149	84	394
0.00165863	0.0013211	0.00114654	0.0017014	212	149	43	221
0.00167781	0.00100819	0.000962108	0.00183052	253	78	79	219
0.00159012	0.00145818	0.00105027	0.00181099	104	72	20	180
0.00160092	0.00117822	0.000670878	0.00179524	252	59	80	237
0.00156004	0.00151511	0.00120205	0.00177523	166	70	67	257
