newgeorgia	malaita	makira	bukida	newgeorgia	malaita	makira	bukida
0.0015085	0.00108461	0.00106211	0.00144019	289	105	37	125
0.00151398	0.00111376	0.000975423	0.00169382	136	51	96	448
0.00182903	0.00122181	0.00118976	0.00193009	51	106	76	157
0.00146133	0.000806417	0.000364986	0.00128431	138	80	71	91
0.00146436	0.00100106	0.00127192	0.00160582	54	50	108	271
0.00187498	0.00151386	0.00105686	0.00172011	338	135	108	132
0.00134307	0.00108206	0.000831581	0.00131184	167	55	124	182
0.00146146	0.00149389	0.00107441	0.00160868	200	72	121	167
0.00124294	0.00148124	0.00124584	0.00154215	103	96	120	277
0.00146561	0.00134782	0.00127029	0.00168852	179	86	29	215
0.00136933	0.00133593	0.000700377	0.00153082	94	167	111	199
0.00164177	0.00156332	0.000523566	0.00188414	272	61	152	244
0.00173582	0.00126829	0.000938795	0.00201835	288	73	65	211
0.00120392	0.000824441	0.000918756	0.00118211	210	46	42	119
0.00184631	0.00138778	0.000673799	0.00198306	132	56	144	276
0.00135001	0.00145473	0.000490442	0.00171822	130	133	170	223
0.00177417	0.00138009	0.001284	0.00196964	296	76	74	172
0.00107609	0.0013129	0.00117013	0.00175136	98	61	93	257
0.00159627	0.00134799	0.00111279	0.00170541	221	45	38	149
0.00153242	0.00140305	0.000961403	0.00191416	81	95	122	178
0.00158093	0.0015897	0.00146184	0.00160188	208	65	41	217
0.00149271	0.00125432	0.000980651	0.00180605	176	60	189	291
0.00132049	0.000944586	0.000788717	0.00138602	150	40	72	191
0.00179964	0.000748564	0.00107612	0.001781	118	115	154	185
0.00179286	0.00133556	0.00117337	0.00177027	126	41	38	115
0.00167372	0.00126903	0.000806212	0.00190054	120	50	19	203
0.00152974	0.00171088	0.0011029	0.00172193	130	76	72	287
0.000956011	0.00104673	0.000725584	0.00122218	73	154	45	299
0.00149344	0.0014301	0.000639179	0.00163862	294	10	27	92
0.00161413	0.00137269	0.00115801	0.00164502	243	70	133	157
0.00166752	0.00121047	0.00112031	0.00110523	205	66	38	100
0.00143255	0.00108041	0.000641737	0.00157727	98	81	35	137
0.00132039	0.00114874	0.0011969	0.00150046	125	27	72	242
0.00136348	0.00124547	0.00145085	0.0015436	109	50	63	79
0.0017501	0.00134726	0.0011338	0.00173906	183	23	49	155
0.00118672	0.0013598	0.000136798	0.00174562	86	63	21	172
0.00155742	0.00122311	0.00140696	0.00173093	77	73	156	241
0.00144037	0.000898789	0.000335329	0.00159785	141	66	42	156
0.00184143	0.00166427	0.000815855	0.00192129	199	70	20	123
0.00167096	0.00145519	0.00128046	0.00174483	79	109	111	175
0.00145529	0.00133063	0.000684842	0.00155891	101	145	127	218
0.00171175	0.00139398	0.0008397	0.00157241	292	172	66	213
0.00109372	0.00152101	0.00112046	0.00175542	105	60	56	164
0.00164372	0.00125112	0.00120608	0.001805	279	88	113	238
0.00174773	0.000986464	0.00055636	0.00173451	105	83	83	265
0.00182508	0.00171062	0.00137229	0.0019458	154	121	93	83
0.00164253	0.000786499	0.000627888	0.00172471	59	88	57	281
0.00164372	0.00133411	0.00122101	0.00166237	122	130	119	173
0.0011102	0.00132984	0.000920323	0.00165365	159	45	62	324
0.00111685	0.00135776	0.000889736	0.00158113	163	213	48	209
0.00117436	0.00133996	0.00135958	0.00155601	91	63	112	186
0.00164132	0.000779856	0.0010762	0.00174627	103	83	26	140
0.00189033	0.000874131	0.000814396	0.0017688	263	54	111	194
0.00161781	0.00178223	0.00114918	0.00177832	167	133	23	132
0.00174371	0.00181225	0.000853242	0.00193986	102	96	23	193
0.00155859	0.00157577	0.00134904	0.0017658	130	72	67	142
0.00157681	0.00111788	0.00110987	0.00171126	336	63	58	231
0.00136274	0.00157467	0.00140762	0.00163673	185	120	70	79
0.00142325	0.00114622	0.00130741	0.0017555	145	106	118	199
0.00160162	0.00135584	0.000645476	0.00164974	131	98	75	117
0.00171657	0.00131563	0.00076691	0.00171981	225	100	38	281
0.00141406	0.00122713	0.000187102	0.00162563	225	156	43	201
0.00177673	0.0014971	0.00117333	0.0017322	281	153	87	217
0.00179101	0.00151628	0.000475866	0.00199068	339	122	67	335
0.00162527	0.00137988	0.00124783	0.00191656	98	106	52	292
