newgeorgia	malaita	makira	bukida	newgeorgia	malaita	makira	bukida
0.00111135	0.00101677	0.00110639	0.00176673	153	39	148	334
0.000863949	0.000647737	0.000444515	0.000904532	174	87	41	113
0.00161118	0.00148579	0.000389533	0.00167964	149	215	62	165
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.00103395	0.00105094	0.000292922	0.00118758	116	114	60	88
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.00158229	0.000866612	0.000543222	0.00165143	276	190	64	167
0.0012957	0.000792609	0.000307014	0.00136305	295	39	30	144
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.00147861	0.00108875	0.000147705	0.00163021	150	231	32	204
0.00102733	0.000950857	0.00051316	0.0011268	143	50	106	134
0.00168537	0.00123568	0.000265058	0.00159579	186	102	24	189
0.00144506	0.000624344	0.000652168	0.0015188	186	66	118	81
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.00098793	0.000588908	0.000316251	0.00107545	201	76	39	117
0.000160743	-1.0	0.0	0.000161962	45	-1	-1	36
0.00129207	0.000869994	0.000748481	0.00179187	136	126	61	176
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.00170348	0.000396548	0.000413099	0.000979062	321	57	48	100
0.00162822	0.00122894	0.000546992	0.00163041	186	104	81	165
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.000999214	0.000660136	0.000592732	0.00109889	116	72	83	268
0.000677344	0.000577217	0.000367589	0.000938945	152	126	70	137
0.00130215	0.00102702	0.000300347	0.00157053	92	84	53	221
0.00175707	0.00106149	0.00110429	0.00157833	90	70	107	135
0.000148987	-1.0	-1.0	0.000157787	82	-1	-1	60
0.00129082	0.00100317	0.000467257	0.00128667	223	114	26	94
0.000404719	0.00012782	0.000117592	0.000336074	125	43	19	69
0.00131713	0.00108547	0.00114052	0.00197587	192	31	82	383
0.000847096	0.000639959	0.000654733	0.000877535	153	77	29	167
0.00176135	0.00151899	0.00148206	0.00196166	169	103	90	80
0.00017085	0.000217704	0.000151905	0.000254285	59	47	33	98
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.00125423	0.000829497	0.000587165	0.00142934	185	113	41	94
0.00170005	0.00114287	0.000709646	0.00188151	162	37	30	271
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.00177817	0.00140942	0.00110146	0.00186032	232	43	136	166
-1.0	-1.0	-1.0	1.0e-05	-1	-1	-1	-1
0.00113828	0.000816375	0.000789704	0.00152779	188	68	52	345
0.000148135	-1.0	-1.0	0.000314837	7	-1	-1	24
0.000950881	0.000623095	0.000497147	0.000949612	145	40	20	170
0.00175136	0.000572446	0.000789153	0.00184464	149	28	76	88
0.00155486	0.000983064	0.000885306	0.00179526	151	40	25	230
0.00181664	0.000781566	0.00116283	0.00177005	218	29	194	218
0.00161035	0.000501173	0.00123295	0.00162725	237	58	144	358
0.00159538	0.0014983	0.000880418	0.00164872	140	81	28	350
0.000639412	0.000445848	0.000433234	0.000605679	167	84	45	173
0.00137993	0.00105635	0.0008369	0.00155854	149	64	61	205
0.00119204	0.000337406	0.000454799	0.00124251	215	45	68	94
0.00184466	0.00131215	0.00148608	0.00192267	280	78	123	324
0.000911089	0.000928398	0.0001942	0.000955172	53	42	27	163
0.000737019	0.000583651	0.00027641	0.000785996	185	32	53	171
0.000677857	0.000667939	0.000415456	0.00112359	119	51	36	274
0.000883028	0.000658175	0.000512258	0.00103611	168	78	67	157
0.00175702	0.00118401	0.0013167	0.00164004	136	87	94	175
0.00125674	0.000867714	0.000568625	0.00140744	162	102	159	163
0.00164131	0.00103179	0.00102175	0.001707	147	166	97	158
0.00144827	0.00168284	0.00061185	0.00171897	249	202	59	79
0.00123765	0.00123693	0.00119878	0.00166066	104	202	137	289
0.00108864	0.000597691	0.00129985	0.00117964	116	71	66	93
0.00173892	0.00138944	0.00141125	0.0015904	188	78	119	188
